"incident_id","incident_date","incident_time","updated_date","state","city_or_county","address","business_location_name","latitude","longitude","killed","injured","victims_killed","victims_injured","suspects_killed","suspects_injured","suspects_arrested","incident_characteristics","sources","date_fixed","year"
1772513,"August 23, 2020","2:00 AM",1598220419,"New York","Brooklyn","2946 W 23rd St","Carey Gardens Houses",40.5747,-73.9904,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://www.amny.com/police-fire/nyc-shootings-20-wounded-three-fatally-as-the-bullets-keep-flying-in-nyc/","2020-08-23",2020
1772438,"August 23, 2020","4:18 AM",1598207402,"Illinois","Champaign","100 block of Kenwood Rd","N/A",40.1153,-88.2861,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","https://www.wcia.com/news/local-news/five-shot-over-weekend-in-city/","2020-08-23",2020
1772623,"August 23, 2020","3:00 AM",1598232601,"Arkansas","Pine Bluff","2901 W 28th Ave","28th Street/Exxon",34.2023,-92.0327,0,7,0,7,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.arkansasonline.com/news/2020/aug/23/police-7-people-shot-pine-bluff/"", ""https://www.deltaplexnews.com/pine-bluff-police-investigating-mass-shooting/"")","2020-08-23",2020
1772934,"August 23, 2020","1:30 AM",1746550713,"Colorado","Fountain","2000 block of Longhorn Point","N/A",38.5365,-104.698,0,6,0,6,0,0,2,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.koaa.com/news/covering-colorado/sheriffs-office-investigating-after-6-people-shot-in-el-paso-county"", ""https://www.kktv.com/2020/08/23/3-shot-in-el-paso-county-overnight/"", ""https://www.fox21news.com/news/crime/two-arrested-in-august-shooting-south-of-colorado-springs/"")","2020-08-23",2020
1772680,"August 23, 2020","3:30 AM",1680029975,"Tennessee","Somerville","1100 block of Brewer Rd","N/A",35.3397,-89.4695,1,4,1,4,0,0,7,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC, Possession of gun by felon or prohibited person","c(""https://www.fox13memphis.com/news/local/tbi-investigating-after-shooting-leaves-4-people-injured-1-dead-dead-end-road/3ZBRZBQZ65G2BAXGYFRUV4YUPM/"", ""https://www.wmcactionnews5.com/2020/08/23/injured-dead-fayette-county-shooting/"", ""https://wreg.com/news/police-make-arrests-in-deadly-weekend-shooting-in-fayette-county/"", ""https://www.wmcactionnews5.com/2020/08/24/charged-arrested-connection-with-deadly-weekend-shooting-fayette-county/"", ""https://www.wmcactionnews5.com/2020/11/25/grand-jury-indicts-deadly-fayette-county-shooting/"", 
""https://www.wreg.com/news/man-facing-murder-charges-after-2020-fayette-county-fatal-shooting/"", ""https://www.wbbjtv.com/2021/08/04/seventh-person-charged-in-2020-fayette-county-shooting/"")","2020-08-23",2020
2098246,"August 23, 2021","7:15 PM",1629772201,"Illinois","Chicago","W Wilson Ave and N Sheridan Rd","N/A",41.9654,-87.6548,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://twitter.com/CWBChicago/status/1429966801677471746"", ""https://wgntv.com/news/chicagocrime/1-teen-3-men-injured-in-uptown-drive-by-shooting/"")","2021-08-23",2021
2396124,"August 23, 2022","4:48 PM",1661543796,"Pennsylvania","Philadelphia","N 60th St and Race St","N/A",39.9651,-75.2401,2,2,2,2,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.wgal.com/article/police-seven-people-shot-separate-philadelphia-shootings-officials-say/40972653"", ""https://www.cbsnews.com/philadelphia/news/man-killed-west-philadelphia-quadruple-shooting-broad-daylight/"", ""https://www.inquirer.com/news/deadly-violence-multiple-victim-shooting-west-philadelphia-gun-crisis-20220824.html"", ""https://www.cbsnews.com/philadelphia/news/guymore-rockwood-donald-forsythe-west-philadelphia-shooting-60th-race-street/"")","2022-08-23",2022
2688942,"August 23, 2023","7:30 PM",1717189675,"California","Trabuco Canyon","19152 Santiago Canyon Rd","Cooks Corner",33.6838,-117.62,4,5,3,5,1,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Officer Involved Incident, Officer Involved Shooting - subject/suspect/perpetrator killed, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment, House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC, Domestic Violence","c(""https://www.latimes.com/california/story/2023-08-23/as-many-as-10-shot-at-famed-cooks-corner-biker-bar-in-orange-county"", ""https://twitter.com/DowntownLAScan/status/1694544716396978260"", ""https://twitter.com/OCSheriff/status/1694549443310506107"", ""https://www.sbsun.com/2023/08/24/cooks-corner-mass-shooter-a-crazy-ex-cop-reportedly-was-targeting-wife/?fbclid=IwAR3z4rNnLQZlVcDqCMOstxEx_5z4ssWBCSrI07-Gr3oHfyQg0M-ls8ULagQ"", ""https://mynewsla.com/uncategorized/2023/08/24/gunman-in-fatal-cooks-corner-shooting-idd-2-victims-remain-critical-6/?fbclid=IwAR1IMl0-0E7seFrwE4TprCsKHFl5q5lycwMTZYGWeNmA8g8SKSTbQAHq2nA#google_vignette"", 
""https://www.nbclosangeles.com/news/local/first-victim-idd-in-orange-county-bar-shooting/3212937/"", ""https://www.pasadenastarnews.com/2023/08/25/2-more-people-shot-to-death-at-cooks-corner-are-idd/"", ""https://abc7.com/cooks-corner-victims-orange-county-mass-shooting-marie-snowling-john-leehey/13700901/"", ""https://www.instagram.com/p/CwWMmBXPRyb/?hl=en"", ""https://www.nbclosangeles.com/news/local/cooks-corner-shooting-bi"")","2023-08-23",2023
2688888,"August 23, 2023","8:00 PM",1693297331,"Ohio","Warren (Howland)","Highlawn Ave SE","N/A",41.2056,-80.7785,1,4,0,4,1,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Officer Involved Incident, Officer Involved Shooting - Officer shot, Officer Involved Shooting - subject/suspect/perpetrator killed, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Domestic Violence","c(""https://www.wytv.com/news/local-news/police-investigating-2-separate-scenes-in-trumbull-county/"", ""https://www.tribtoday.com/news/local-news/2023/08/report-sheds-light-on-howland-standoff/"", ""https://www.wkbn.com/news/local-news/howland-news/coroners-office-says-howland-standoff-suspect-died-friday/"")","2023-08-23",2023
3292691,"August 23, 2025","7:40 PM",1756167387,"New York","Bronx","Burke Ave and Wickham Ave","Haffen Park",40.8741,-73.8409,1,4,1,4,0,0,4,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap), Gang involvement, Park - City, State, National, Possession of gun by felon or prohibited person","c(""https://bronx.news12.com/2-injured-in-williamsbridge-shooting-suspect-at-large"", ""https://x.com/NYC_Alerts911/status/1959411125394473439"", ""https://nypost.com/2025/08/23/us-news/bronx-shooting-leaves-at-least-4-dead-one-injured-as-weekend-of-violence-in-nyc-erupts/"", ""https://www.timesnownews.com/world/us/us-news/bronx-shootings-today-at-least-11-people-shot-across-multiple-incidents-including-4-teens-in-daylight-attack-article-152513249"", ""https://www.nydailynews.com/2025/08/24/teen-girl-visiting-old-bronx-neighborhood-struck-in-head-stray-bullet-mass-shooting-haffen-park-anthonaya-cambell-basketball-tournament/"", 
""https://abc7ny.com/post/4-young-men-including-2-teens-charged-murder-after-basketball-game-shooting-haffen-park-bronx/17640621/"", ""https://www.nydailynews.com/2025/08/25/bronx-haffen-park-mass-shooting-arrests-murder-teen-anthonaya-campbell/"")","2025-08-23",2025
180018,"August 24, 2014","N/A",1430251947,"Illinois","Chicago","8300 block of South Halsted Street","N/A",41.7432,-87.6442,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment","http://www.dnainfo.com/chicago/20140824/auburn-gresham/auburn-gresham-lounge-shooting-leaves-one-dead-three-injured","2014-08-24",2014
180580,"August 24, 2014","N/A",1429814379,"Georgia","Augusta","1013 Carrie Street","N/A",33.4667,-81.9741,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Defensive Use","c(""http://www.walb.com/story/26361366/man-shot-in-head-killed-on-carrie-street"", ""http://chronicle.augusta.com/news/crime-courts/2014-08-25/shooting-reported-carrie-street"", ""http://chronicle.augusta.com/news/crime-courts/2014-10-03/bond-set-carrie-street-homicide"")","2014-08-24",2014
920513,"August 24, 2017","N/A",1513972792,"Missouri","Saint Louis","10400 block of Balmoral Dr","N/A",38.754,-90.201,4,0,4,0,0,0,1,"Shot - Dead (murder, accidental, or suicide), Child Involved Incident, Child killed (not child shooter), Home Invasion, Home Invasion - Resident killed, Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Armed robbery with injury/death and/or evidence of DGU found","c(""http://www.kmov.com/story/36215672/4-people-found-dead-inside-st-louis-county"", ""http://www.stltoday.com/news/local/crime-and-courts/four-people-including-one-child-found-shot-to-death-in/article_3e35763e-1bc3-539b-b0a0-d59f657124ca.html"", ""http://www.ksdk.com/news/crime/2-idd-in-north-st-louis-county-quadruple-murder/467192698"", ""http://www.kmov.com/story/36215672/4-people-found-dead-inside-st-louis-county"", ""http://stlouis.cbslocal.com/2017/12/16/suspect-arrested-in-august-quadruple-murder/""
)","2017-08-24",2017
1487356,"August 24, 2019","9:00 PM",1746642934,"Maryland","Temple Hills (Camp Springs)","6200 block of Maxwell Dr","N/A",38.8174,-76.8983,0,7,0,7,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.nbcwashington.com/news/local/7-Shot-at-Birthday-Party-for-2-Year-Old-Child-in-Prince-Georges-County-Police-558166271.html"", ""https://www.wusa9.com/article/news/local/maryland/7-people-shot-at-birthday-party-for-2-year-old-in-camp-springs-md/65-625dfa33-c5d6-4737-a01c-583970ed5c46"", ""https://wjla.com/news/local/family-and-neighbors-left-afraid-after-7-injured-in-md-shooting"", ""https://pgpolice.blogspot.com/2019/08/detectives-seeking-community-assistance.html"")","2019-08-24",2019
1487224,"August 24, 2019","7:00 PM",1749577497,"Massachusetts","Lynn","Warren St","Warren Street Playground",42.4613,-70.9601,1,3,1,3,0,0,3,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.bostonglobe.com/metro/2019/08/24/four-people-and-dog-shot-lynn-playground/SlM4mgQzuPkrXyuzuh6n4N/story.html?camp=bg:brief:rss:feedly&rss_id=feedly_rss_brief"", ""https://www.itemlive.com/2019/10/03/three-men-indicted-for-warren-street-playground-fatal-shooting/"")","2019-08-24",2019
1773996,"August 24, 2020","8:35 PM",1598504302,"Virginia","Richmond","2300 block of Bethel St","N/A",37.5551,-77.4186,1,4,1,4,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap)","c(""https://www.wric.com/news/crime/5-shot-1-dead-following-gunfire-in-richmonds-whitcomb-court/"", ""https://www.wtvr.com/news/local-news/five-shot-one-dead-in-whitcomb-court-shooting"", ""https://www.nbc12.com/2020/08/25/police-identify-man-killed-shooting-that-also-injured-four-others/"", ""https://www.wtvr.com/news/local-news/grieving-family-wants-justice-after-whitcomb-mass-shooting"")","2020-08-24",2020
1774123,"August 24, 2020","9:45 PM",1598383628,"Michigan","Detroit","11938 E McNichols Rd","O'Brian Park Playground",42.4208,-83.0001,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.wxyz.com/news/4-men-injured-in-shooting-on-detroits-east-side"", ""https://www.clickondetroit.com/news/local/2020/08/25/4-men-shot-at-park-on-detroits-east-side/"")","2020-08-24",2020
1774138,"August 24, 2020","7:30 PM",1598331993,"Florida","West Palm Beach","1000 block of 18th St","N/A",26.7295,-80.0612,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.msn.com/en-us/news/crime/three-wounded-in-west-palm-beach-shooting/ar-BB18kCkX"", ""https://www.palmbeachpost.com/news/20200824/four-wounded-in-west-palm-drive-by-shooting"", ""https://www.wptv.com/news/region-c-palm-beach-county/west-palm-beach/3-people-injured-in-shooting-in-west-palm-beach-suspect-sought"")","2020-08-24",2020
1773194,"August 24, 2020","1:00 AM",1703014944,"California","Sacramento","1200 block of Helena Ave","N/A",38.6163,-121.439,1,3,1,3,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Gang involvement","c(""https://www.kcra.com/article/student-tests-positive-covid-19-rescue-union-el-dorado-county/33758341"", ""https://sacramento.cbslocal.com/2020/08/31/helena-ave-north-sacramento-shooting-victim-id/"", ""https://www.cbsnews.com/sacramento/news/gang-member-sentenced-in-2020-sacramento-drive-by-shooting-that-killed-1-injured-3/"", ""https://elkgrovedailynews.com/2023/08/drive-by-shooter-convicted-of-murder/"")","2020-08-24",2020
2397033,"August 24, 2022","9:20 PM",1675117233,"Wisconsin","Milwaukee","2622 N 22nd St","N/A",43.0666,-87.9397,3,2,2,2,1,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://twitter.com/USFiR2015/status/1562640241638670336"", ""https://mke-police.herokuapp.com/call/222361884"", ""https://www.tmj4.com/news/local-news/active-2-alarm-fire-and-shooting-investigation-underway-near-22nd-and-center"", ""https://www.jsonline.com/story/news/crime/2022/08/25/milwaukee-woman-killed-three-others-injured-north-side-shooting/7891896001/"", ""https://www.jsonline.com/story/news/crime/2022/08/25/four-homicides-reported-milwaukee-24-hours-house-fire/7894262001/"", ""https://www.tmj4.com/news/local-news/tmj4-exclusive-survivor-of-milwaukee-quadruple-shooting-speaks-for-the-first-time"", 
""https://cbs58.com/news/large-police-and-fire-presence-near-22nd-and-center"", ""https://www.jsonline.com/story/news/2022/08/31/suspected-milwaukee-shooter-longtime-neighbor-elderly-victims/7942299001/"", ""https://www.cbs58.com/news/suspect-sought-in-quadruple-shooting-that-left-1-dead-near-22nd-and-clarke"", ""http://FireShot Webpage Screenshot #226 - 'Quadruple shooting, fire suspect found dead in Milwaukee' - www.tmj"", ""https://www.fox6now.com/news/"")","2022-08-24",2022
2396803,"August 24, 2022","2:45 PM",1661388515,"Illinois","Chicago","3591 N Milwaukee Ave","La Michoacana Ice Cream Shop",41.9461,-87.735,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://chicago.suntimes.com/crime/2022/8/24/23320570/schurz-high-school-shooting"", ""https://abc7chicago.com/chicago-shooting-today-irving-park-carl-schurz-high-school/12162028/"")","2022-08-24",2022
2396536,"August 24, 2022","12:52 PM",1661464894,"District of Columbia","Washington","27 O Street NW","House Of Lebanon",38.9088,-77.0102,2,3,2,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.nbcwashington.com/news/local/5-shot-2-confirmed-dead-in-dc-shooting/3140757/"", ""https://www.fox5dc.com/news/multiple-people-shot-in-northwest-dc-police-say"", ""https://www.fox5dc.com/news/suspect-still-at-large-after-2-killed-3-hurt-in-dc-shooting"", ""https://wjla.com/news/local/dc-police-crime-gun-violence-crime-increasing-patrols-several-shootings-homicides-north-capitol-o-street-quincy-place-northwest-northeast-investigation-chief-robert-contee-peace-academy"")","2022-08-24",2022
